10000	95	3653	7	85873	119792	33919
10000	75	3683	8	100304	110479	10175
10000	261	3709	7	99617	144312	44695
10000	165	3643	7	101649	115096	13447
10000	143	3722	6	80037	169050	89013
10000	210	3701	7	97012	120649	23637
10000	55	3654	6	102426	123699	21273
10000	184	3721	6	125508	129397	3889
10000	182	3648	6	98327	107511	9184
10000	83	3699	7	79493	104725	25232
10000	102	3679	5	85120	124382	39262
10000	85	3665	7	100394	129116	28722
10000	182	3700	7	132725	142637	9912
10000	223	3668	6	107514	137425	29911
10000	195	3685	8	100199	116048	15849
10000	92	3666	6	122715	130581	7866
10000	247	3658	6	93618	115523	21905
10000	250	3684	6	103729	119565	15836
10000	90	3662	7	101077	118771	17694
10000	171	3727	6	104194	122777	18583
10000	124	3698	7	101093	119142	18049
10000	158	3653	6	109265	109448	183
10000	79	3694	7	82943	123225	40282
10000	91	3681	8	88019	113475	25456
10000	38	3689	7	107132	123228	16096
10000	44	3678	8	92619	121482	28863
10000	76	3650	7	105140	145871	40731
10000	127	3681	6	105747	120455	14708
10000	116	3713	6	103077	123287	20210
10000	111	3680	6	92587	107347	14760
10000	213	3660	6	109440	119690	10250
10000	272	3724	7	93757	115763	22006
10000	146	3693	9	91604	123864	32260
10000	160	3685	7	97642	112093	14451
10000	59	3657	7	91079	138656	47577
10000	73	3676	7	145713	174505	28792
10000	81	3663	6	92882	110003	17121
10000	112	3684	6	107271	122144	14873
10000	118	3720	7	100174	105126	4952
10000	147	3695	7	73878	108451	34573
10000	111	3684	6	91510	113897	22387
10000	126	3700	6	83253	116343	33090
10000	176	3690	7	97104	116805	19701
10000	161	3713	7	120436	142547	22111
10000	157	3685	6	98843	121202	22359
10000	37	3686	6	93468	110632	17164
11000	85	4041	7	91038	183035	91997
11000	89	4060	7	109738	121287	11549
11000	89	4037	7	92354	147623	55269
11000	72	4117	7	97109	114861	17752
11000	101	4021	8	111629	133348	21719
11000	271	4050	9	124042	137307	13265
11000	16	4064	6	98872	120923	22051
11000	135	4089	7	96628	133407	36779
11000	104	4042	7	107534	126027	18493
11000	94	4043	6	101688	139501	37813
11000	177	3999	6	101755	120311	18556
11000	113	4070	7	132238	136325	4087
11000	49	4050	6	113953	118891	4938
11000	57	4015	6	115319	148163	32844
11000	104	4012	7	109335	163670	54335
11000	88	4040	7	121316	145615	24299
11000	93	4050	6	112671	151961	39290
11000	145	4073	7	105086	148721	43635
11000	20	4084	7	88024	128945	40921
11000	222	4044	7	106836	113364	6528
11000	69	4041	9	115455	127970	12515
11000	112	3999	6	107923	130978	23055
11000	115	4019	7	104247	144769	40522
11000	195	4026	6	96106	120784	24678
